0.00208333,0
0.00416667,0
0.00625,0
0.00833333,0
0.0104167,0
0.0125,0
0.0145833,0
0.0166667,0
0.01875,0
0.0208333,0
0.0229167,0
0.025,0
0.0270833,0
0.0291667,0
0.03125,0
0.0333333,0
0.0354167,1
0.0375,1
0.0395833,1
0.0416667,1
0.04375,1
0.0458333,1
0.0479167,1
0.05,1
0.0520833,1
0.0541667,1
0.05625,1
0.0583333,1
0.0604167,1
0.0625,1
0.0645833,1
0.0666667,1
0.06875,1
0.0708333,1
0.0729167,1
0.075,1
0.0770833,1
0.0791667,1
0.08125,1
0.0833333,1
0.0854167,1
0.0875,1
0.0895833,1
0.0916667,1
0.09375,1
0.0958333,1
0.0979167,1
0.1,2
0.102083,2
0.104167,3
0.10625,3
0.108333,3
0.110417,3
0.1125,3
0.114583,3
0.116667,3
0.11875,3
0.120833,3
0.122917,3
0.125,3
0.127083,3
0.129167,3
0.13125,3
0.133333,3
0.135417,3
0.1375,3
0.139583,3
0.141667,3
0.14375,3
0.145833,3
0.147917,3
0.15,3
0.152083,3
0.154167,4
0.15625,4
0.158333,4
0.160417,4
0.1625,4
0.164583,4
0.166667,4
0.16875,4
0.170833,4
0.172917,5
0.175,5
0.177083,5
0.179167,5
0.18125,5
0.183333,5
0.185417,5
0.1875,5
0.189583,5
0.191667,6
0.19375,6
0.195833,6
0.197917,6
0.2,6
0.202083,6
0.204167,6
0.20625,6
0.208333,6
0.210417,6
0.2125,6
0.214583,6
0.216667,6
0.21875,6
0.220833,7
0.222917,7
0.225,7
0.227083,7
0.229167,7
0.23125,7
0.233333,7
0.235417,7
0.2375,7
0.239583,8
0.241667,8
0.24375,8
0.245833,8
0.247917,8
0.25,8
0.252083,8
0.254167,8
0.25625,9
0.258333,9
0.260417,9
0.2625,9
0.264583,10
0.266667,10
0.26875,10
0.270833,10
0.272917,10
0.275,10
0.277083,10
0.279167,10
0.28125,10
0.283333,11
0.285417,11
0.2875,11
0.289583,11
0.291667,11
0.29375,12
0.295833,12
0.297917,13
0.3,14
0.302083,14
0.304167,15
0.30625,15
0.308333,16
0.310417,17
0.3125,17
0.314583,18
0.316667,18
0.31875,18
0.320833,18
0.322917,18
0.325,18
0.327083,18
0.329167,19
0.33125,19
0.333333,19
0.335417,19
0.3375,20
0.339583,21
0.341667,21
0.34375,22
0.345833,22
0.347917,22
0.35,22
0.352083,22
0.354167,22
0.35625,22
0.358333,23
0.360417,23
0.3625,24
0.364583,25
0.366667,26
0.36875,26
0.370833,26
0.372917,26
0.375,26
0.377083,27
0.379167,28
0.38125,28
0.383333,29
0.385417,29
0.3875,29
0.389583,29
0.391667,29
0.39375,30
0.395833,30
0.397917,30
0.4,30
0.402083,30
0.404167,30
0.40625,30
0.408333,30
0.410417,30
0.4125,30
0.414583,31
0.416667,31
0.41875,32
0.420833,32
0.422917,32
0.425,32
0.427083,32
0.429167,33
0.43125,33
0.433333,34
0.435417,35
0.4375,36
0.439583,37
0.441667,37
0.44375,38
0.445833,38
0.447917,39
0.45,40
0.452083,40
0.454167,40
0.45625,40
0.458333,40
0.460417,40
0.4625,40
0.464583,40
0.466667,41
0.46875,42
0.470833,42
0.472917,42
0.475,42
0.477083,43
0.479167,44
0.48125,44
0.483333,45
0.485417,45
0.4875,45
0.489583,46
0.491667,47
0.49375,48
0.495833,49
0.497917,50
0.5,51
0.502083,51
0.504167,52
0.50625,52
0.508333,53
0.510417,54
0.5125,54
0.514583,55
0.516667,56
0.51875,56
0.520833,56
0.522917,57
0.525,57
0.527083,58
0.529167,59
0.53125,59
0.533333,60
0.535417,60
0.5375,60
0.539583,61
0.541667,62
0.54375,63
0.545833,64
0.547917,65
0.55,66
0.552083,66
0.554167,67
0.55625,68
0.558333,69
0.560417,70
0.5625,70
0.564583,70
0.566667,71
0.56875,72
0.570833,73
0.572917,73
0.575,74
0.577083,75
0.579167,75
0.58125,75
0.583333,76
0.585417,77
0.5875,78
0.589583,78
0.591667,78
0.59375,79
0.595833,79
0.597917,80
0.6,81
0.602083,82
0.604167,82
0.60625,82
0.608333,83
0.610417,83
0.6125,84
0.614583,84
0.616667,84
0.61875,85
0.620833,85
0.622917,85
0.625,86
0.627083,86
0.629167,87
0.63125,87
0.633333,88
0.635417,89
0.6375,89
0.639583,90
0.641667,91
0.64375,92
0.645833,92
0.647917,92
0.65,93
0.652083,93
0.654167,93
0.65625,94
0.658333,95
0.660417,96
0.6625,96
0.664583,96
0.666667,97
0.66875,98
0.670833,98
0.672917,99
0.675,99
0.677083,99
0.679167,100
0.68125,101
0.683333,101
0.685417,102
0.6875,103
0.689583,104
0.691667,105
0.69375,106
0.695833,107
0.697917,108
0.7,109
0.702083,110
0.704167,111
0.70625,111
0.708333,112
0.710417,113
0.7125,113
0.714583,113
0.716667,114
0.71875,114
0.720833,114
0.722917,115
0.725,116
0.727083,117
0.729167,117
0.73125,117
0.733333,118
0.735417,119
0.7375,119
0.739583,120
0.741667,121
0.74375,122
0.745833,123
0.747917,123
0.75,124
0.752083,124
0.754167,125
0.75625,126
0.758333,127
0.760417,128
0.7625,129
0.764583,130
0.766667,131
0.76875,131
0.770833,131
0.772917,131
0.775,132
0.777083,133
0.779167,134
0.78125,134
0.783333,135
0.785417,135
0.7875,136
0.789583,137
0.791667,137
0.79375,138
0.795833,139
0.797917,140
0.8,141
0.802083,142
0.804167,143
0.80625,144
0.808333,145
0.810417,146
0.8125,147
0.814583,148
0.816667,149
0.81875,150
0.820833,151
0.822917,152
0.825,153
0.827083,154
0.829167,155
0.83125,156
0.833333,156
0.835417,157
0.8375,158
0.839583,159
0.841667,160
0.84375,161
0.845833,162
0.847917,163
0.85,164
0.852083,165
0.854167,165
0.85625,166
0.858333,167
0.860417,168
0.8625,169
0.864583,170
0.866667,171
0.86875,172
0.870833,173
0.872917,174
0.875,174
0.877083,175
0.879167,176
0.88125,177
0.883333,178
0.885417,179
0.8875,180
0.889583,181
0.891667,182
0.89375,183
0.895833,184
0.897917,185
0.9,186
0.902083,187
0.904167,188
0.90625,189
0.908333,190
0.910417,191
0.9125,192
0.914583,192
0.916667,193
0.91875,194
0.920833,195
0.922917,196
0.925,197
0.927083,198
0.929167,199
0.93125,199
0.933333,200
0.935417,201
0.9375,201
0.939583,202
0.941667,203
0.94375,204
0.945833,205
0.947917,206
0.95,207
0.952083,208
0.954167,209
0.95625,210
0.958333,211
0.960417,212
0.9625,213
0.964583,214
0.966667,215
0.96875,216
0.970833,217
0.972917,218
0.975,219
0.977083,220
0.979167,221
0.98125,222
0.983333,223
0.985417,223
0.9875,224
0.989583,225
0.991667,226
0.99375,227
0.995833,228
0.997917,229
1,230
